id,content_type,content_license,attribution_url,word_id,title,transcription,download_url,audio_format
632,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"us","","/audio/632.wav",WAV
633,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"went","","/audio/633.wav",WAV
592,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"zero","","/audio/592.wav",WAV
593,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"one","","/audio/593.wav",WAV
594,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"two","","/audio/594.wav",WAV
595,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"three","","/audio/595.wav",WAV
596,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"four","","/audio/596.wav",WAV
597,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"five","","/audio/597.wav",WAV
598,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"six","","/audio/598.wav",WAV
599,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"seven","","/audio/599.wav",WAV
600,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"eight","","/audio/600.wav",WAV
601,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"nine","","/audio/601.wav",WAV
602,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"ten","","/audio/602.wav",WAV
603,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"eleven","","/audio/603.wav",WAV
604,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"twelve","","/audio/604.wav",WAV
605,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"thirteen","","/audio/605.wav",WAV
606,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"fourteen","","/audio/606.wav",WAV
607,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"fifteen","","/audio/607.wav",WAV
608,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"sixteen","","/audio/608.wav",WAV
609,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"seventeen","","/audio/609.wav",WAV
610,audio/wav,CREATIVE_COMMONS_CC_BY,"null",,"eighteen","","/audio/610.wav",WAV
611,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"nineteen","","/audio/611.wav",WAV
612,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"twenty","","/audio/612.wav",WAV
613,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",24,"big","big","/audio/613.wav",WAV
634,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_i","","/audio/634.wav",WAV
635,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_t","","/audio/635.wav",WAV
636,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_ð","","/audio/636.wav",WAV
637,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_n","","/audio/637.wav",WAV
638,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_ɛ","","/audio/638.wav",WAV
639,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_æ","","/audio/639.wav",WAV
640,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_ɔ","","/audio/640.wav",WAV
641,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_h","","/audio/641.wav",WAV
642,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_s","","/audio/642.wav",WAV
643,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_ɪ","","/audio/643.wav",WAV
644,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_r","","/audio/644.wav",WAV
645,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_l","","/audio/645.wav",WAV
646,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_j","","/audio/646.wav",WAV
647,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_ʌ","","/audio/647.wav",WAV
648,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_m","","/audio/648.wav",WAV
649,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_g","","/audio/649.wav",WAV
650,audio/wav,CREATIVE_COMMONS_CC_BY,"https://eng.elimu.ai",,"allophone_k","","/audio/650.wav",WAV
